Date,Poll,QuestionNum,QuestionWord,Region,N,SurveyMethod,Likely.vs.All,Ease,Grade,National,Geo,SurveyNum,Topic
9/19/16,Monmouth University,7,Who do you trust more to handle the issue of illegal immigration Donald Trump or Hillary Clinton?,Georgia,401,Phone,Likely,50.24,10.48,0,State,217,2
9/19/16,Monmouth University,8,Who do you trust more to handle the economy and jobs Donald Trump or Hillary Clinton?,Georgia,401,Phone,Likely,74.27,6.88,0,State,217,4
9/19/16,Monmouth University,9,"Turning to the Senate race: Is your general impression of Johnny Isakson favorable or unfavorable, or do you have no opinion of him?",Georgia,401,Phone,Likely,40.04,13.39,0,State,217,7
9/19/16,Monmouth University,10,"Is your general impression of Jim Barksdale favorable or unfavorable, or do you have no opinion of him?",Georgia,401,Phone,Likely,42.87,11.75,0,State,217,7
9/19/16,Monmouth University,11,Do you approve or disapprove of the job Johnny Isakson is doing as U.S. senator?,Georgia,401,Phone,Likely,61.89,8.35,0,State,217,5
9/20/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",Florida,400,Phone,Likely,35.39,15.78,0,State,218,6
9/20/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Florida,400,Phone,Likely,59.1,10.98,0,State,218,6
9/20/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote Marco Rubio the Republican, Patrick Murphy the Democrat, or some other candidate?",Florida,400,Phone,Likely,40.04,13.39,0,State,218,6
9/20/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Marco Rubio or Patrick Murphy?",Florida,400,Phone,Likely,59.1,10.98,0,State,218,6
9/20/16,Monmouth University,5,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Florida,400,Phone,Likely,37.28,14.52,0,State,218,7
9/20/16,Monmouth University,6,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Florida,400,Phone,Likely,33.47,13.06,0,State,218,7
9/20/16,Monmouth University,7,Who do you trust more to handle the issue of illegal immigration Donald Trump or Hillary Clinton?,Florida,400,Phone,Likely,50.24,10.48,0,State,218,2
9/20/16,Monmouth University,8,Who do you trust more to handle public health issues like the Zika virus Donald Trump or Hillary Clinton?,Florida,400,Phone,Likely,62.88,9.21,0,State,218,4
9/20/16,Monmouth University,9,"Turning to the Senate race: Is your general impression of Marco Rubio favorable or unfavorable, or do you have no opinion of him?",Florida,400,Phone,Likely,40.04,13.39,0,State,218,7
9/20/16,Monmouth University,10,"Is your general impression of Patrick Murphy favorable or unfavorable, or do you have no opinion of him?",Florida,400,Phone,Likely,38.17,12.41,0,State,218,7
9/20/16,Monmouth University,11,Do you approve or disapprove of the job Marco Rubio is doing as U.S. senator?,Florida,400,Phone,Likely,61.89,8.35,0,State,218,5
9/20/16,Monmouth University,12,Do you think the reason Marco Rubio decided to run for re-election to the Senate is more to serve the public or more to improve his chances for a future presidential run?,Florida,400,Phone,Likely,50.1,14.22,0,State,218,6
9/20/16,Monmouth University,13,"Have you read or heard about Donald Trump's recent admission that Barack Obama was definitely born in the United States, or have you not heard about this?",Florida,400,Phone,Likely,63.6,11.34,0,State,218,4
9/20/16,Monmouth University,14,Trump had expressed doubt about Obama's country of birth for a number of years. Do you think Trump really believes Obama was born in the U.S. or did he just say that now for political reasons?,Florida,400,Phone,Likely,76.02,7.25,0,State,218,2
9/20/16,Monmouth University,15,"In his statement, Trump also claimed Hillary Clinton and her campaign started the Obama birther controversy during the 2008 election. Do you believe or not believe that Clinton played a part in spreading the Obama birther story?",Florida,400,Phone,Likely,60.01,9.48,0,State,218,4
9/20/16,Monmouth University,16,"Does his recent statement on this issue make you more likely or less likely to support Trump, or does it have no impact on your vote?",Florida,400,Phone,Likely,73.07,9.53,0,State,218,4
9/21/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",New Hampshire,400,Phone,Likely,35.39,15.78,0,State,219,6
9/21/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",New Hampshire,400,Phone,Likely,59.1,10.98,0,State,219,6
9/21/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Kelly Ayotte the Republican, Maggie Hassan the Democrat, or Brian Chabot the Libertarian?",New Hampshire,400,Phone,Likely,35.95,14.46,0,State,219,6
9/21/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Kelly Ayotte or Maggie Hassan?",New Hampshire,400,Phone,Likely,62.63,10.49,0,State,219,6
9/21/16,Monmouth University,5,"If the election for governor was today, would you vote for Chris Sununu the Republican, Colin Van Ostern the Democrat, or Max Abramson the Libertarian?",New Hampshire,400,Phone,Likely,42.72,13.51,0,State,219,6
9/21/16,Monmouth University,6,"If you had to vote for one of the following candidates at this moment, who do you lean toward Chris Sununu or Colin Van Ostern?",New Hampshire,400,Phone,Likely,69.79,9.74,0,State,219,6
9/21/16,Monmouth University,7,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",New Hampshire,400,Phone,Likely,37.28,14.52,0,State,219,7
9/21/16,Monmouth University,8,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",New Hampshire,400,Phone,Likely,33.47,13.06,0,State,219,7
9/21/16,Monmouth University,9,Who do you trust more to handle the economy and jobs Donald Trump or Hillary Clinton?,New Hampshire,400,Phone,Likely,74.27,6.88,0,State,219,4
9/21/16,Monmouth University,10,"Turning to the Senate race: Is your general impression of Kelly Ayotte favorable or unfavorable, or do you have no opinion of her?",New Hampshire,400,Phone,Likely,43.72,12.88,0,State,219,7
9/21/16,Monmouth University,11,"Is your general impression of Maggie Hassan favorable or unfavorable, or do you have no opinion of her?",New Hampshire,400,Phone,Likely,38.17,12.41,0,State,219,7
9/21/16,Monmouth University,12,Do you approve or disapprove of the job Kelly Ayotte is doing as U.S. senator?,New Hampshire,400,Phone,Likely,67.53,7.57,0,State,219,5
9/21/16,Monmouth University,13,Do you approve or disapprove of the job Maggie Hassan is doing as governor?,New Hampshire,400,Phone,Likely,59.68,8.41,0,State,219,5
9/21/16,Monmouth University,14,"Turning to the govenor's race: Is your general impression of Chris Sununu favorable or unfavorable, or do you have no opinion of him?",New Hampshire,400,Phone,Likely,41.48,13.44,0,State,219,7
9/21/16,Monmouth University,15,"Is your general impression of Colin Van Ostern favorable or unfavorable, or do you have no opinion of him?",New Hampshire,400,Phone,Likely,49.52,11.07,0,State,219,7
9/21/16,Monmouth University,16,"Have you read or heard about Donald Trump's recent admission that Barack Obama was definitely born in the United States, or have you not heard about this?",New Hampshire,400,Phone,Likely,63.6,11.34,0,State,219,4
9/21/16,Monmouth University,17,Trump had expressed doubt about Obama's country of birth for a number of years. Do you think Trump really believes Obama was born in the U.S. or did he just say that now for political reasons?,New Hampshire,400,Phone,Likely,76.02,7.25,0,State,219,2
9/21/16,Monmouth University,18,"In his statement, Trump also claimed Hillary Clinton and her campaign started the Obama birther controversy during the 2008 election. Do you believe or not believe that Clinton played a part in spreading the Obama birther story?",New Hampshire,400,Phone,Likely,60.01,9.48,0,State,219,4
9/21/16,Monmouth University,19,"Does his recent statement on this issue make you more likely or less likely to support Trump, or does it have no impact on your vote?",New Hampshire,400,Phone,Likely,73.07,9.53,0,State,219,4
9/26/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",US,802,Phone,Registered,35.39,15.78,1,National,220,6
9/26/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",US,802,Phone,Registered,59.1,10.98,1,National,220,6
9/26/16,Monmouth University,3,"Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",US,802,Phone,Registered,42.87,11.75,1,National,220,7
9/26/16,Monmouth University,4,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",US,802,Phone,Registered,33.47,13.06,1,National,220,7
9/26/16,Monmouth University,5,"Regardless of who you may support for president: How important is it to you to make sure that Donald Trump does NOT get elected president very important, somewhat important, not too important, or not at all important?",US,802,Phone,Registered,38.95,17.02,1,National,220,2
9/26/16,Monmouth University,6,"How important is it to you to make sure that Hillary Clinton does NOT get elected president very important, somewhat important, not too important, or not at all important?",US,802,Phone,Registered,43.21,14.44,1,National,220,2
9/26/16,Monmouth University,7,"Regardless of whether you would vote for him, do you think Donald Trump does or does not have the right temperament to be president?",US,802,Phone,Registered,66.15,10,1,National,220,7
9/26/16,Monmouth University,8,"Regardless of whether you would vote for her, do you think Hillary Clinton does or does not have the right temperament to be president?",US,802,Phone,Registered,59.1,10.98,1,National,220,7
9/26/16,Monmouth University,9,Who do you trust more to handle the economy and jobs Donald Trump or Hillary Clinton?,US,802,Phone,Registered,74.27,6.88,1,National,220,4
9/26/16,Monmouth University,10,Who do you trust more to handle the threat of terrorism on U.S. soil Donald Trump or Hillary Clinton?,US,802,Phone,Registered,71.78,7.97,1,National,220,2
9/26/16,Monmouth University,11,As you may know the first presidential debate between Trump and Clinton will be held Monday night. Do you plan to watch the debate live or not?,US,802,Phone,Registered,83.47,4.97,1,National,220,7
9/26/16,Monmouth University,12,"How likely is it that the debate will change your mind about which candidate you intend to support very likely, somewhat likely, or not likely?",US,802,Phone,Registered,63.02,10.68,1,National,220,4
9/26/16,Monmouth University,13,"How likely is it that the debate will help you make up your mind about which candidate to support very likely, somewhat likely, or not likely?",US,802,Phone,Registered,66.56,10.43,1,National,220,4
9/26/16,Monmouth University,14,"Should the debate include third party candidates Gary Johnson or Jill Stein, or should it be only the two major party nominees on stage?",US,802,Phone,Registered,55.58,11.47,1,National,220,6
9/26/16,Monmouth University,15,"Should the debate have included Johnson or Stein, or both of them?",US,802,Phone,Registered,81.86,4.82,1,National,220,6
9/26/16,Monmouth University,16,"Should the debate moderators fact check a candidate who states false information during the debate, or should they leave it to the candidates to point out any false information stated by their opponent?",US,802,Phone,Registered,40.03,15.87,1,National,220,2
9/26/16,Monmouth University,17,"If you could ask one short question of the presidential candidates at the debate, what would it be?",US,802,Phone,Registered,66.37,8.47,1,National,220,6
